x-axis,3,MATH
+5.4000E-06,+15.9500007629E+00,+100.0000002E-03
+5.5000E-06,+15.9500007629E+00,+87.5000005E-03
+5.6000E-06,+15.9500007629E+00,+100.0000002E-03
+5.7000E-06,+15.9500007629E+00,+87.5000005E-03
+5.8000E-06,+15.9500007629E+00,+93.7500003E-03
+5.9000E-06,+15.9500007629E+00,+87.5000005E-03
+6.0000E-06,+15.9500007629E+00,+87.5000005E-03
+6.1000E-06,+15.9500007629E+00,+93.7500003E-03
+6.2000E-06,+15.9500007629E+00,+87.5000005E-03
+6.3000E-06,+15.9500007629E+00,+93.7500003E-03
+6.4000E-06,+15.9500007629E+00,+87.5000005E-03
+6.5000E-06,+15.9187507629E+00,+87.5000005E-03
+6.6000E-06,+15.9500007629E+00,+93.7500003E-03
+6.7000E-06,+15.9187507629E+00,+87.5000005E-03
+6.8000E-06,+15.9500007629E+00,+93.7500003E-03
+6.9000E-06,+15.9187507629E+00,+87.5000005E-03
+7.0000E-06,+15.9187507629E+00,+87.5000005E-03
+7.1000E-06,+15.8875007629E+00,+81.2500006E-03
+7.2000E-06,+15.8875007629E+00,+87.5000005E-03
+7.3000E-06,+15.8875007629E+00,+93.7500003E-03
+7.4000E-06,+15.9187507629E+00,+87.5000005E-03
+7.5000E-06,+15.8875007629E+00,+87.5000005E-03
+7.6000E-06,+15.9187507629E+00,+81.2500006E-03
+7.7000E-06,+15.8562507629E+00,+87.5000005E-03
+7.8000E-06,+15.8875007629E+00,+87.5000005E-03
+7.9000E-06,+15.8562507629E+00,+87.5000005E-03
+8.0000E-06,+15.8875007629E+00,+2.4E-09
+8.1000E-06,+14.9187507629E+00,+148.7499991E-03
+8.2000E-06,+14.9812507629E+00,+62.5000010E-03
+8.3000E-06,+14.9812507629E+00,+124.9999997E-03
+8.4000E-06,+14.9812507629E+00,+93.7500003E-03
+8.5000E-06,+14.9500007629E+00,+68.7500009E-03
+8.6000E-06,+14.9500007629E+00,+93.7500003E-03
+8.7000E-06,+14.9187507629E+00,+81.2500006E-03
+8.8000E-06,+14.9187507629E+00,+62.5000010E-03
+8.9000E-06,+14.9187507629E+00,+93.7500003E-03
+9.0000E-06,+14.9187507629E+00,+93.7500003E-03
+9.1000E-06,+14.8875007629E+00,+62.5000010E-03
+9.2000E-06,+14.9187507629E+00,+68.7500009E-03
+9.3000E-06,+14.8875007629E+00,+87.5000005E-03
+9.4000E-06,+14.8875007629E+00,+81.2500006E-03
+9.5000E-06,+14.8875007629E+00,+62.5000010E-03
+9.6000E-06,+14.8875007629E+00,+100.0000002E-03
+9.7000E-06,+14.8875007629E+00,+62.5000010E-03
+9.8000E-06,+14.8875007629E+00,+75.0000008E-03
+9.9000E-06,+14.8250007629E+00,+62.5000010E-03
+10.0000E-06,+14.8562507629E+00,+62.5000010E-03
+10.1000E-06,+14.8562507629E+00,+75.0000008E-03
+10.2000E-06,+14.8562507629E+00,+75.0000008E-03
+10.3000E-06,+14.8250007629E+00,+87.5000005E-03
+10.4000E-06,+14.8562507629E+00,+93.7500003E-03
+10.5000E-06,+14.8250007629E+00,+75.0000008E-03
+10.6000E-06,+14.8250007629E+00,+75.0000008E-03
+10.7000E-06,+14.8250007629E+00,+62.5000010E-03
+10.8000E-06,+14.8250007629E+00,+68.7500009E-03
+10.9000E-06,+14.8250007629E+00,+62.5000010E-03
+11.0000E-06,+14.8250007629E+00,+75.0000008E-03
+11.1000E-06,+14.7937507629E+00,+75.0000008E-03
+11.2000E-06,+14.7937507629E+00,+75.0000008E-03
+11.3000E-06,+14.7625007629E+00,+56.2500012E-03
+11.4000E-06,+14.8250007629E+00,+68.7500009E-03
+11.5000E-06,+14.7625007629E+00,+68.7500009E-03
+11.6000E-06,+14.7937507629E+00,+75.0000008E-03
+11.7000E-06,+14.7312507629E+00,+68.7500009E-03
+11.8000E-06,+14.7937507629E+00,+68.7500009E-03
+11.9000E-06,+14.7625007629E+00,+68.7500009E-03
+12.0000E-06,+14.7625007629E+00,+75.0000008E-03
+12.1000E-06,+14.7625007629E+00,+68.7500009E-03
+12.2000E-06,+14.7312507629E+00,+75.0000008E-03
+12.3000E-06,+14.7312507629E+00,+75.0000008E-03
+12.4000E-06,+14.7625007629E+00,+68.7500009E-03
+12.5000E-06,+14.7312507629E+00,+75.0000008E-03
+12.6000E-06,+14.7625007629E+00,+75.0000008E-03
+12.7000E-06,+14.7312507629E+00,+75.0000008E-03
+12.8000E-06,+14.7312507629E+00,+75.0000008E-03
+12.9000E-06,+14.7000007629E+00,+75.0000008E-03
+13.0000E-06,+14.7000007629E+00,+75.0000008E-03
+13.1000E-06,+14.7312507629E+00,+81.2500006E-03
+13.2000E-06,+14.7000007629E+00,+75.0000008E-03
+13.3000E-06,+14.7000007629E+00,+75.0000008E-03
+13.4000E-06,+14.7000007629E+00,+68.7500009E-03
+13.5000E-06,+14.7000007629E+00,+75.0000008E-03
+13.6000E-06,+14.7000007629E+00,+68.7500009E-03
+13.7000E-06,+14.7000007629E+00,+81.2500006E-03
+13.8000E-06,+14.6687507629E+00,+75.0000008E-03
+13.9000E-06,+14.6687507629E+00,+75.0000008E-03
+14.0000E-06,+14.6687507629E+00,+81.2500006E-03
+14.1000E-06,+14.6687507629E+00,+75.0000008E-03
+14.2000E-06,+14.7000007629E+00,+87.5000005E-03
+14.3000E-06,+14.6375007629E+00,+81.2500006E-03
+14.4000E-06,+14.6687507629E+00,+87.5000005E-03
+14.5000E-06,+14.6687507629E+00,+81.2500006E-03
+14.6000E-06,+14.6375007629E+00,+81.2500006E-03
+14.7000E-06,+14.6375007629E+00,+75.0000008E-03
+14.8000E-06,+14.6687507629E+00,+87.5000005E-03
+14.9000E-06,+14.6687507629E+00,+87.5000005E-03
+15.0000E-06,+14.6375007629E+00,+87.5000005E-03
+15.1000E-06,+14.6375007629E+00,+87.5000005E-03
+15.2000E-06,+14.6375007629E+00,+87.5000005E-03
+15.3000E-06,+14.6062507629E+00,+81.2500006E-03
+15.4000E-06,+14.6062507629E+00,+93.7500003E-03
+15.5000E-06,+14.5750007629E+00,+87.5000005E-03
+15.6000E-06,+14.6375007629E+00,+87.5000005E-03
+15.7000E-06,+14.6062507629E+00,+75.0000008E-03
+15.8000E-06,+14.6062507629E+00,+81.2500006E-03
+15.9000E-06,+14.5750007629E+00,+81.2500006E-03
+16.0000E-06,+14.6062507629E+00,+87.5000005E-03
+16.1000E-06,+14.6062507629E+00,+81.2500006E-03
+16.2000E-06,+14.6062507629E+00,+81.2500006E-03
+16.3000E-06,+14.5750007629E+00,+87.5000005E-03
+16.4000E-06,+14.6062507629E+00,+87.5000005E-03
+16.5000E-06,+14.5750007629E+00,+81.2500006E-03
+16.6000E-06,+14.6062507629E+00,+93.7500003E-03
+16.7000E-06,+14.5750007629E+00,+93.7500003E-03
+16.8000E-06,+14.5750007629E+00,+81.2500006E-03
+16.9000E-06,+14.5750007629E+00,+87.5000005E-03
+17.0000E-06,+14.6062507629E+00,+87.5000005E-03
+17.1000E-06,+14.5437507629E+00,+87.5000005E-03
+17.2000E-06,+14.5437507629E+00,+81.2500006E-03
+17.3000E-06,+14.5437507629E+00,+87.5000005E-03
+17.4000E-06,+14.5437507629E+00,+93.7500003E-03
+17.5000E-06,+14.5437507629E+00,+87.5000005E-03
+17.6000E-06,+14.5437507629E+00,+81.2500006E-03
+17.7000E-06,+14.5437507629E+00,+81.2500006E-03
+17.8000E-06,+14.5437507629E+00,+81.2500006E-03
+17.9000E-06,+14.5437507629E+00,+81.2500006E-03
+18.0000E-06,+14.5750007629E+00,+81.2500006E-03
+18.1000E-06,+14.5125007629E+00,+93.7500003E-03
+18.2000E-06,+14.5125007629E+00,+81.2500006E-03
+18.3000E-06,+14.5125007629E+00,+87.5000005E-03
+18.4000E-06,+14.5125007629E+00,+81.2500006E-03
+18.5000E-06,+14.5125007629E+00,+93.7500003E-03
+18.6000E-06,+14.5125007629E+00,+81.2500006E-03
+18.7000E-06,+14.5125007629E+00,+87.5000005E-03
+18.8000E-06,+14.5125007629E+00,+87.5000005E-03
+18.9000E-06,+14.4812507629E+00,+87.5000005E-03
+19.0000E-06,+14.5125007629E+00,+81.2500006E-03
+19.1000E-06,+14.4812507629E+00,+81.2500006E-03
+19.2000E-06,+14.5125007629E+00,+87.5000005E-03
+19.3000E-06,+14.4812507629E+00,+81.2500006E-03
+19.4000E-06,+14.4812507629E+00,+81.2500006E-03
+19.5000E-06,+14.4500007629E+00,+87.5000005E-03
+19.6000E-06,+14.4812507629E+00,+87.5000005E-03
+19.7000E-06,+14.4500007629E+00,+87.5000005E-03
+19.8000E-06,+14.4812507629E+00,+81.2500006E-03
+19.9000E-06,+14.4500007629E+00,+81.2500006E-03
+20.0000E-06,+14.4500007629E+00,+93.7500003E-03
+20.1000E-06,+14.4500007629E+00,+93.7500003E-03
+20.2000E-06,+14.4812507629E+00,+87.5000005E-03
+20.3000E-06,+14.4500007629E+00,+87.5000005E-03
+20.4000E-06,+14.4500007629E+00,+87.5000005E-03
+20.5000E-06,+14.4500007629E+00,+93.7500003E-03
+20.6000E-06,+14.4500007629E+00,+87.5000005E-03
+20.7000E-06,+14.4500007629E+00,+93.7500003E-03
+20.8000E-06,+14.4187507629E+00,+93.7500003E-03
+20.9000E-06,+14.4500007629E+00,+93.7500003E-03
+21.0000E-06,+14.4187507629E+00,+93.7500003E-03
+21.1000E-06,+14.4187507629E+00,+93.7500003E-03
+21.2000E-06,+14.4187507629E+00,+93.7500003E-03
+21.3000E-06,+14.4187507629E+00,+87.5000005E-03
+21.4000E-06,+14.4187507629E+00,+93.7500003E-03
+21.5000E-06,+14.4187507629E+00,+100.0000002E-03
+21.6000E-06,+14.4500007629E+00,+93.7500003E-03
+21.7000E-06,+14.3875007629E+00,+100.0000002E-03
+21.8000E-06,+14.4187507629E+00,+106.2500001E-03
+21.9000E-06,+14.3875007629E+00,+100.0000002E-03
+22.0000E-06,+14.3875007629E+00,+100.0000002E-03
+22.1000E-06,+14.3875007629E+00,+106.2500001E-03
+22.2000E-06,+14.4187507629E+00,+100.0000002E-03
+22.3000E-06,+14.3875007629E+00,+100.0000002E-03
+22.4000E-06,+14.3562507629E+00,+93.7500003E-03
+22.5000E-06,+14.3875007629E+00,+106.2500001E-03
+22.6000E-06,+14.3875007629E+00,+100.0000002E-03
+22.7000E-06,+14.3562507629E+00,+100.0000002E-03
+22.8000E-06,+14.4187507629E+00,+100.0000002E-03
+22.9000E-06,+14.3562507629E+00,+100.0000002E-03
+23.0000E-06,+14.3875007629E+00,+100.0000002E-03
+23.1000E-06,+14.3562507629E+00,+100.0000002E-03
+23.2000E-06,+14.3562507629E+00,+100.0000002E-03
+23.3000E-06,+14.3562507629E+00,+93.7500003E-03
+23.4000E-06,+14.3875007629E+00,+100.0000002E-03
+23.5000E-06,+14.3562507629E+00,+100.0000002E-03
+23.6000E-06,+14.3250007629E+00,+100.0000002E-03
+23.7000E-06,+14.3562507629E+00,+100.0000002E-03
+23.8000E-06,+14.3562507629E+00,+100.0000002E-03
+23.9000E-06,+14.3562507629E+00,+100.0000002E-03
+24.0000E-06,+14.3250007629E+00,+100.0000002E-03
+24.1000E-06,+14.3562507629E+00,+100.0000002E-03
+24.2000E-06,+14.3250007629E+00,+106.2500001E-03
+24.3000E-06,+14.3250007629E+00,+106.2500001E-03
+24.4000E-06,+14.3250007629E+00,+100.0000002E-03
+24.5000E-06,+14.3562507629E+00,+100.0000002E-03
+24.6000E-06,+14.3250007629E+00,+93.7500003E-03
+24.7000E-06,+14.3250007629E+00,+100.0000002E-03
+24.8000E-06,+14.3250007629E+00,+100.0000002E-03
+24.9000E-06,+14.3250007629E+00,+50.0000013E-03
+25.0000E-06,+15.8875007629E+00,+2.4E-09
+25.1000E-06,+15.6062507629E+00,+112.4999999E-03
+25.2000E-06,+15.8250007629E+00,+148.7499991E-03
+25.3000E-06,+15.8562507629E+00,+81.2500006E-03
+25.4000E-06,+15.9187507629E+00,+118.7499998E-03
+25.5000E-06,+15.8875007629E+00,+100.0000002E-03
+25.6000E-06,+15.8875007629E+00,+93.7500003E-03
+25.7000E-06,+15.9187507629E+00,+106.2500001E-03
+25.8000E-06,+15.9500007629E+00,+112.4999999E-03
+25.9000E-06,+15.9187507629E+00,+100.0000002E-03
+26.0000E-06,+15.9500007629E+00,+118.7499998E-03
+26.1000E-06,+15.9500007629E+00,+106.2500001E-03
+26.2000E-06,+15.9500007629E+00,+106.2500001E-03
+26.3000E-06,+15.9500007629E+00,+106.2500001E-03
+26.4000E-06,+15.9812507629E+00,+106.2500001E-03
+26.5000E-06,+15.9187507629E+00,+106.2500001E-03
+26.6000E-06,+15.9500007629E+00,+100.0000002E-03
+26.7000E-06,+15.9500007629E+00,+100.0000002E-03
+26.8000E-06,+15.9812507629E+00,+100.0000002E-03
+26.9000E-06,+15.9500007629E+00,+100.0000002E-03
+27.0000E-06,+15.9812507629E+00,+112.4999999E-03
+27.1000E-06,+15.9500007629E+00,+106.2500001E-03
+27.2000E-06,+15.9812507629E+00,+100.0000002E-03
+27.3000E-06,+15.9500007629E+00,+100.0000002E-03
+27.4000E-06,+15.9812507629E+00,+118.7499998E-03
+27.5000E-06,+15.9500007629E+00,+106.2500001E-03
+27.6000E-06,+16.0125007629E+00,+100.0000002E-03
+27.7000E-06,+16.0125007629E+00,+112.4999999E-03
+27.8000E-06,+15.9812507629E+00,+100.0000002E-03
+27.9000E-06,+15.9812507629E+00,+100.0000002E-03
+28.0000E-06,+15.9812507629E+00,+106.2500001E-03
+28.1000E-06,+16.0125007629E+00,+106.2500001E-03
+28.2000E-06,+15.9812507629E+00,+106.2500001E-03
+28.3000E-06,+15.9812507629E+00,+106.2500001E-03
+28.4000E-06,+16.0125007629E+00,+106.2500001E-03
+28.5000E-06,+16.0125007629E+00,+106.2500001E-03
+28.6000E-06,+15.9812507629E+00,+100.0000002E-03
+28.7000E-06,+16.0125007629E+00,+93.7500003E-03
+28.8000E-06,+15.9812507629E+00,+106.2500001E-03
+28.9000E-06,+15.9500007629E+00,+100.0000002E-03
+29.0000E-06,+16.0125007629E+00,+112.4999999E-03
+29.1000E-06,+15.9812507629E+00,+106.2500001E-03
+29.2000E-06,+15.9812507629E+00,+112.4999999E-03
+29.3000E-06,+15.9812507629E+00,+93.7500003E-03
+29.4000E-06,+16.0125007629E+00,+100.0000002E-03
+29.5000E-06,+15.9500007629E+00,+106.2500001E-03
+29.6000E-06,+15.9812507629E+00,+100.0000002E-03
+29.7000E-06,+16.0125007629E+00,+100.0000002E-03
+29.8000E-06,+15.9812507629E+00,+100.0000002E-03
+29.9000E-06,+15.9500007629E+00,+100.0000002E-03
+30.0000E-06,+15.9812507629E+00,+100.0000002E-03
+30.1000E-06,+15.9500007629E+00,+100.0000002E-03
+30.2000E-06,+15.9812507629E+00,+93.7500003E-03
+30.3000E-06,+15.9500007629E+00,+100.0000002E-03
+30.4000E-06,+15.9812507629E+00,+93.7500003E-03
+30.5000E-06,+15.9500007629E+00,+100.0000002E-03
+30.6000E-06,+15.9812507629E+00,+100.0000002E-03
+30.7000E-06,+15.9500007629E+00,+93.7500003E-03
+30.8000E-06,+15.9500007629E+00,+100.0000002E-03
+30.9000E-06,+15.9500007629E+00,+93.7500003E-03
+31.0000E-06,+15.9500007629E+00,+93.7500003E-03
+31.1000E-06,+15.9500007629E+00,+100.0000002E-03
+31.2000E-06,+15.9500007629E+00,+100.0000002E-03
+31.3000E-06,+15.9500007629E+00,+93.7500003E-03
+31.4000E-06,+15.9500007629E+00,+81.2500006E-03
+31.5000E-06,+15.9187507629E+00,+93.7500003E-03
+31.6000E-06,+15.9500007629E+00,+87.5000005E-03
+31.7000E-06,+15.9187507629E+00,+87.5000005E-03
+31.8000E-06,+15.9500007629E+00,+81.2500006E-03
+31.9000E-06,+15.9187507629E+00,+87.5000005E-03
+32.0000E-06,+15.9187507629E+00,+87.5000005E-03
+32.1000E-06,+15.9187507629E+00,+87.5000005E-03
+32.2000E-06,+15.8875007629E+00,+81.2500006E-03
+32.3000E-06,+15.8875007629E+00,+87.5000005E-03
+32.4000E-06,+15.9187507629E+00,+81.2500006E-03
+32.5000E-06,+15.8875007629E+00,+81.2500006E-03
+32.6000E-06,+15.8875007629E+00,+87.5000005E-03
+32.7000E-06,+15.8875007629E+00,+81.2500006E-03
+32.8000E-06,+15.8875007629E+00,+87.5000005E-03
+32.9000E-06,+15.8875007629E+00,+87.5000005E-03
+33.0000E-06,+15.8875007629E+00,+2.4E-09
+33.1000E-06,+15.0750007629E+00,+12.5000022E-03
+33.2000E-06,+15.0125007629E+00,+37.5000016E-03
+33.3000E-06,+15.0125007629E+00,+87.5000005E-03
+33.4000E-06,+14.9812507629E+00,+43.7500015E-03
+33.5000E-06,+14.9500007629E+00,+93.7500003E-03
+33.6000E-06,+14.9500007629E+00,+68.7500009E-03
+33.7000E-06,+14.9187507629E+00,+68.7500009E-03
+33.8000E-06,+14.9187507629E+00,+81.2500006E-03
+33.9000E-06,+14.9187507629E+00,+87.5000005E-03
+34.0000E-06,+14.9187507629E+00,+62.5000010E-03
+34.1000E-06,+14.8875007629E+00,+75.0000008E-03
+34.2000E-06,+14.8875007629E+00,+81.2500006E-03
+34.3000E-06,+14.8875007629E+00,+68.7500009E-03
+34.4000E-06,+14.9187507629E+00,+68.7500009E-03
+34.5000E-06,+14.8875007629E+00,+81.2500006E-03
+34.6000E-06,+14.9187507629E+00,+81.2500006E-03
+34.7000E-06,+14.8875007629E+00,+75.0000008E-03
+34.8000E-06,+14.8562507629E+00,+56.2500012E-03
+34.9000E-06,+14.8562507629E+00,+106.2500001E-03
+35.0000E-06,+14.8875007629E+00,+68.7500009E-03
+35.1000E-06,+14.8250007629E+00,+75.0000008E-03
+35.2000E-06,+14.8562507629E+00,+81.2500006E-03
+35.3000E-06,+14.8250007629E+00,+81.2500006E-03
+35.4000E-06,+14.8250007629E+00,+50.0000013E-03
+35.5000E-06,+14.8250007629E+00,+68.7500009E-03
+35.6000E-06,+14.8562507629E+00,+81.2500006E-03
+35.7000E-06,+14.8250007629E+00,+81.2500006E-03
+35.8000E-06,+14.8562507629E+00,+75.0000008E-03
+35.9000E-06,+14.7625007629E+00,+62.5000010E-03
+36.0000E-06,+14.8250007629E+00,+62.5000010E-03
+36.1000E-06,+14.7937507629E+00,+68.7500009E-03
+36.2000E-06,+14.8250007629E+00,+75.0000008E-03
+36.3000E-06,+14.7625007629E+00,+75.0000008E-03
+36.4000E-06,+14.7937507629E+00,+75.0000008E-03
+36.5000E-06,+14.7937507629E+00,+75.0000008E-03
+36.6000E-06,+14.7625007629E+00,+75.0000008E-03
+36.7000E-06,+14.7625007629E+00,+68.7500009E-03
+36.8000E-06,+14.7937507629E+00,+81.2500006E-03
+36.9000E-06,+14.7625007629E+00,+75.0000008E-03
+37.0000E-06,+14.7625007629E+00,+75.0000008E-03
+37.1000E-06,+14.7312507629E+00,+75.0000008E-03
+37.2000E-06,+14.7312507629E+00,+75.0000008E-03
+37.3000E-06,+14.7312507629E+00,+75.0000008E-03
+37.4000E-06,+14.7625007629E+00,+75.0000008E-03
+37.5000E-06,+14.7625007629E+00,+75.0000008E-03
+37.6000E-06,+14.7312507629E+00,+75.0000008E-03
+37.7000E-06,+14.7312507629E+00,+75.0000008E-03
+37.8000E-06,+14.7312507629E+00,+81.2500006E-03
+37.9000E-06,+14.7312507629E+00,+75.0000008E-03
+38.0000E-06,+14.7312507629E+00,+75.0000008E-03
+38.1000E-06,+14.7000007629E+00,+75.0000008E-03
+38.2000E-06,+14.7312507629E+00,+68.7500009E-03
+38.3000E-06,+14.7000007629E+00,+81.2500006E-03
+38.4000E-06,+14.6687507629E+00,+75.0000008E-03
+38.5000E-06,+14.7000007629E+00,+75.0000008E-03
+38.6000E-06,+14.7000007629E+00,+75.0000008E-03
+38.7000E-06,+14.6687507629E+00,+75.0000008E-03
+38.8000E-06,+14.7000007629E+00,+68.7500009E-03
+38.9000E-06,+14.6687507629E+00,+75.0000008E-03
+39.0000E-06,+14.7000007629E+00,+75.0000008E-03
+39.1000E-06,+14.6687507629E+00,+75.0000008E-03
+39.2000E-06,+14.6687507629E+00,+75.0000008E-03
+39.3000E-06,+14.6687507629E+00,+81.2500006E-03
+39.4000E-06,+14.6687507629E+00,+75.0000008E-03
+39.5000E-06,+14.6687507629E+00,+75.0000008E-03
+39.6000E-06,+14.6687507629E+00,+87.5000005E-03
+39.7000E-06,+14.6375007629E+00,+81.2500006E-03
+39.8000E-06,+14.7000007629E+00,+87.5000005E-03
+39.9000E-06,+14.6687507629E+00,+75.0000008E-03
+40.0000E-06,+14.6375007629E+00,+75.0000008E-03
+40.1000E-06,+14.6062507629E+00,+87.5000005E-03
+40.2000E-06,+14.6375007629E+00,+81.2500006E-03
+40.3000E-06,+14.6062507629E+00,+81.2500006E-03
+40.4000E-06,+14.6375007629E+00,+81.2500006E-03
+40.5000E-06,+14.6062507629E+00,+81.2500006E-03
+40.6000E-06,+14.6375007629E+00,+81.2500006E-03
+40.7000E-06,+14.6062507629E+00,+87.5000005E-03
+40.8000E-06,+14.6375007629E+00,+81.2500006E-03
+40.9000E-06,+14.6062507629E+00,+81.2500006E-03
+41.0000E-06,+14.6062507629E+00,+75.0000008E-03
+41.1000E-06,+14.5750007629E+00,+81.2500006E-03
+41.2000E-06,+14.5750007629E+00,+81.2500006E-03
+41.3000E-06,+14.6062507629E+00,+81.2500006E-03
+41.4000E-06,+14.6062507629E+00,+87.5000005E-03
+41.5000E-06,+14.5750007629E+00,+75.0000008E-03
+41.6000E-06,+14.6062507629E+00,+87.5000005E-03
+41.7000E-06,+14.5750007629E+00,+81.2500006E-03
+41.8000E-06,+14.5750007629E+00,+87.5000005E-03
+41.9000E-06,+14.5750007629E+00,+81.2500006E-03
+42.0000E-06,+14.5750007629E+00,+87.5000005E-03
+42.1000E-06,+14.5437507629E+00,+87.5000005E-03
+42.2000E-06,+14.5437507629E+00,+87.5000005E-03
+42.3000E-06,+14.5750007629E+00,+87.5000005E-03
+42.4000E-06,+14.5437507629E+00,+93.7500003E-03
+42.5000E-06,+14.5125007629E+00,+87.5000005E-03
+42.6000E-06,+14.5750007629E+00,+87.5000005E-03
+42.7000E-06,+14.5437507629E+00,+81.2500006E-03
+42.8000E-06,+14.5750007629E+00,+93.7500003E-03
+42.9000E-06,+14.5125007629E+00,+87.5000005E-03
+43.0000E-06,+14.5437507629E+00,+87.5000005E-03
+43.1000E-06,+14.5125007629E+00,+81.2500006E-03
+43.2000E-06,+14.5125007629E+00,+81.2500006E-03
+43.3000E-06,+14.5125007629E+00,+87.5000005E-03
+43.4000E-06,+14.5125007629E+00,+81.2500006E-03
+43.5000E-06,+14.5125007629E+00,+87.5000005E-03
+43.6000E-06,+14.5125007629E+00,+87.5000005E-03
+43.7000E-06,+14.5125007629E+00,+87.5000005E-03
+43.8000E-06,+14.5125007629E+00,+87.5000005E-03
+43.9000E-06,+14.5125007629E+00,+93.7500003E-03
+44.0000E-06,+14.5125007629E+00,+87.5000005E-03
+44.1000E-06,+14.4812507629E+00,+87.5000005E-03
+44.2000E-06,+14.5125007629E+00,+81.2500006E-03
+44.3000E-06,+14.4812507629E+00,+87.5000005E-03
+44.4000E-06,+14.5125007629E+00,+87.5000005E-03
+44.5000E-06,+14.4812507629E+00,+93.7500003E-03
+44.6000E-06,+14.4812507629E+00,+93.7500003E-03
+44.7000E-06,+14.4500007629E+00,+87.5000005E-03
+44.8000E-06,+14.4812507629E+00,+93.7500003E-03
+44.9000E-06,+14.4812507629E+00,+93.7500003E-03
+45.0000E-06,+14.4812507629E+00,+87.5000005E-03
+45.1000E-06,+14.4500007629E+00,+87.5000005E-03
+45.2000E-06,+14.4812507629E+00,+87.5000005E-03
+45.3000E-06,+14.4500007629E+00,+87.5000005E-03
+45.4000E-06,+14.4812507629E+00,+106.2500001E-03
+45.5000E-06,+14.4500007629E+00,+81.2500006E-03
+45.6000E-06,+14.4500007629E+00,+75.0000008E-03
+45.7000E-06,+14.4187507629E+00,+100.0000002E-03
+45.8000E-06,+14.4812507629E+00,+87.5000005E-03
+45.9000E-06,+14.4500007629E+00,+93.7500003E-03
+46.0000E-06,+14.4500007629E+00,+106.2500001E-03
+46.1000E-06,+14.4187507629E+00,+93.7500003E-03
+46.2000E-06,+14.4500007629E+00,+87.5000005E-03
+46.3000E-06,+14.4500007629E+00,+93.7500003E-03
+46.4000E-06,+14.4187507629E+00,+93.7500003E-03
+46.5000E-06,+14.4187507629E+00,+93.7500003E-03
+46.6000E-06,+14.4187507629E+00,+68.7500009E-03
+46.7000E-06,+14.3875007629E+00,+112.4999999E-03
+46.8000E-06,+14.4187507629E+00,+81.2500006E-03
+46.9000E-06,+14.3875007629E+00,+68.7500009E-03
+47.0000E-06,+14.3875007629E+00,+106.2500001E-03
+47.1000E-06,+14.3875007629E+00,+93.7500003E-03
+47.2000E-06,+14.4187507629E+00,+87.5000005E-03
+47.3000E-06,+14.3875007629E+00,+93.7500003E-03
+47.4000E-06,+14.3875007629E+00,+100.0000002E-03
+47.5000E-06,+14.3875007629E+00,+93.7500003E-03
+47.6000E-06,+14.4187507629E+00,+93.7500003E-03
+47.7000E-06,+14.3562507629E+00,+93.7500003E-03
+47.8000E-06,+14.3875007629E+00,+100.0000002E-03
+47.9000E-06,+14.3562507629E+00,+93.7500003E-03
+48.0000E-06,+14.3562507629E+00,+100.0000002E-03
+48.1000E-06,+14.3562507629E+00,+106.2500001E-03
+48.2000E-06,+14.3562507629E+00,+100.0000002E-03
+48.3000E-06,+14.3562507629E+00,+100.0000002E-03
+48.4000E-06,+14.3562507629E+00,+100.0000002E-03
+48.5000E-06,+14.3250007629E+00,+100.0000002E-03
+48.6000E-06,+14.3250007629E+00,+100.0000002E-03
+48.7000E-06,+14.3562507629E+00,+100.0000002E-03
+48.8000E-06,+14.3562507629E+00,+93.7500003E-03
+48.9000E-06,+14.3562507629E+00,+106.2500001E-03
+49.0000E-06,+14.3250007629E+00,+100.0000002E-03
+49.1000E-06,+14.3250007629E+00,+100.0000002E-03
+49.2000E-06,+14.3250007629E+00,+106.2500001E-03
+49.3000E-06,+14.3250007629E+00,+87.5000005E-03
+49.4000E-06,+14.3250007629E+00,+112.4999999E-03
+49.5000E-06,+14.2937507629E+00,+100.0000002E-03
+49.6000E-06,+14.3562507629E+00,+93.7500003E-03
+49.7000E-06,+14.2937507629E+00,+112.4999999E-03
+49.8000E-06,+14.3250007629E+00,+106.2500001E-03
+49.9000E-06,+14.2937507629E+00,+87.5000005E-03
+50.0000E-06,+15.2937507629E+00,+2.4E-09
+50.1000E-06,+15.6687507629E+00,+100.0000002E-03
+50.2000E-06,+15.8250007629E+00,+148.7499991E-03
+50.3000E-06,+15.8562507629E+00,+106.2500001E-03
+50.4000E-06,+15.8875007629E+00,+118.7499998E-03
+50.5000E-06,+15.8875007629E+00,+112.4999999E-03
+50.6000E-06,+15.9187507629E+00,+93.7500003E-03
+50.7000E-06,+15.8875007629E+00,+112.4999999E-03
+50.8000E-06,+15.9187507629E+00,+112.4999999E-03
+50.9000E-06,+15.9187507629E+00,+118.7499998E-03
+51.0000E-06,+15.9500007629E+00,+100.0000002E-03
+51.1000E-06,+15.8875007629E+00,+112.4999999E-03
+51.2000E-06,+15.9500007629E+00,+112.4999999E-03
+51.3000E-06,+15.9187507629E+00,+100.0000002E-03
+51.4000E-06,+15.9500007629E+00,+112.4999999E-03
+51.5000E-06,+15.9500007629E+00,+112.4999999E-03
+51.6000E-06,+15.9812507629E+00,+100.0000002E-03
+51.7000E-06,+15.9187507629E+00,+93.7500003E-03
+51.8000E-06,+15.9812507629E+00,+106.2500001E-03
+51.9000E-06,+15.9500007629E+00,+106.2500001E-03
